45.462696,18.749321,21.786785
49.459728,20.720196,21.564745
50.455761,11.404747,17.347048
50.365749,17.626499,15.215506
40.991791,15.689337,15.101347
50.034229,15.589881,17.953629
43.865658,15.166333,34.000286
47.151123,18.688023,21.972292
59.525127,7.789189,17.940731
63.956879,7.499433,19.075373
62.254154,11.937773,19.272528
