-0.996353,59.465672,21.115986
22.421848,55.793945,21.832039
50.926956,54.981129,24.355392
68.476295,58.794861,16.95318
88.75351,57.983334,14.388816
105.53167,53.968567,20.237787
78.362724,43.284534,20.076397
60.730022,49.736279,18.131639
46.700478,41.909672,18.950701
63.514957,28.171825,17.426035
