-12.522883,-0.939527,-9.261631
-12.492061,-0.87322,-9.206981
-12.484586,-0.885608,-9.220886
-12.467124,-0.865176,-9.206409
-12.441734,-0.906575,-9.17619
-12.479339,-0.853378,-9.252009
-12.575785,-0.697789,-9.281094
-12.406556,-0.963473,-9.26659
-12.554771,-0.672167,-9.290789
-12.493593,-0.681225,-9.323751
-12.47674,-0.941642,-9.172681
