-34.104053,42.914009,29.444729
-34.367905,43.147938,29.204493
-31.707382,38.683304,24.608328
-11.089192,36.657261,17.124126
22.345396,28.578291,17.454411
71.237396,62.993378,24.199121
82.37207,80.302994,33.584347
